Comparison	Genus	mean_g1	mean_g2	log2FoldChange	pvalue	p_adj
Group3_vs_Group2	ZOR0006	4.0553599161213234e-5	8.103994653138494e-6	-0.5113741913762158	1	1
Group3_vs_Group2	Jeotgalibaca	0.002783608779799645	0.0021977575533567405	-0.08173684075827836	0.8939482091165261	1
Group3_vs_Group2	Lacticigenium	2.3589266626372863e-5	4.926920280004178e-5	-0.04463634504705605	1	1
Group3_vs_Group2	Atopostipes	4.248884200796071e-4	0.0012114508413402047	0.6901105175851181	0.2629245410419314	1
Group3_vs_Group2	Vagococcus	1.0821483913946185e-4	4.058923093875171e-5	-0.012598093605289407	0.9794242789927389	1
Group3_vs_Group2	Enterococcus	0.0015824306511689071	0.001970128439473748	0.4742357371720425	0.4204247502365638	1
Group3_vs_Group2	Desemzia	0	0	NA	1	1
Group3_vs_Group2	Weissella	0.0014236676133458554	0.0027541047629262784	0.6913002101547425	0.30796946669849357	1
Group3_vs_Group2	Ligilactobacillus	4.463649457355281e-4	0.0017752405632845945	1.3249254498122522	1	1
Group3_vs_Group2	Limosilactobacillus	0.01342340561928045	0.019913159011775927	0.1512059569937403	0.8180112184031167	1
Group3_vs_Group2	HT002	0.09762375764056522	0.09534788505792599	0.09405705791419083	1	1
Group3_vs_Group2	Lactobacillus	0.13656788202135567	0.189811356212247	0.20083251369305377	0.744508771219517	1
Group3_vs_Group2	Companilactobacillus	2.079110140859712e-6	2.977755298341934e-5	0.12174536771585297	1	1
Group3_vs_Group2	Facklamia	0.004057214962833044	0.00766619547361909	0.5829525591134082	0.3401240781845203	1
Group3_vs_Group2	Unclassified	0.002601224421294033	0.0023792016705415533	-0.18839876524864363	0.7657432087626634	1
Group3_vs_Group2	Ignavigranum	0.003989927080545879	0.0039137931123000985	-0.2633840831984125	1	1
Group3_vs_Group2	Aerococcus	0.006245957973869179	0.00810737014363574	0.6007415145987118	1	1
Group3_vs_Group2	Salinicoccus	5.8673562274526566e-5	6.642136854997444e-6	-0.41649511139110124	1	1
Group3_vs_Group2	Corticicoccus	1.5558886624073096e-5	0	0.07957550257067059	1	1
Group3_vs_Group2	Jeotgalicoccus	0.002141465170318724	6.527225095790228e-4	-0.724448176239358	0.2463877583344172	1
Group3_vs_Group2	Caryophanon	2.274880460141281e-4	1.541798038217313e-5	-0.6250736155619381	1	1
Group3_vs_Group2	Bacillus	1.650074065321153e-5	2.4324685950533838e-5	-0.12584022392773186	1	1
Group3_vs_Group2	Turicibacter	0.004801588422593666	0.0027668211345979374	-0.6813610321898176	1	1
Group3_vs_Group2	Peptococcus	0.001151560722815241	0.0010040805011957345	0.18543344649568216	0.721886359337653	1
Group3_vs_Group2	Unclassified	6.760047082963543e-5	1.169394687086967e-4	0.536291627180326	0.32092189167218976	1
Group3_vs_Group2	Actinomyces	2.566427269054486e-5	2.5680228272618646e-6	-0.5260789338503264	1	1
Group3_vs_Group2	Rhodococcus	1.353544073616391e-5	2.027911614172276e-6	-0.7913939771024205	1	1
Group3_vs_Group2	Propioniciclava	1.939704556605846e-5	2.0509741244128116e-5	0.8231575341152533	1	1
Group3_vs_Group2	Tessaracoccus	1.0306343168372333e-4	2.2548545404527705e-5	-0.8912593071561841	1	1
Group3_vs_Group2	Arcanobacterium	1.9871110382379293e-5	1.3658306014178302e-5	0.06702560237768791	1	1
Group3_vs_Group2	Knoellia	3.7408815983218293e-4	8.409195605640346e-5	-0.03434843196866445	1	1
Group3_vs_Group2	Sanguibacter-Flavimobilis	3.122010024096251e-4	4.777203718016643e-5	-0.47408942603278414	1	1
Group3_vs_Group2	Georgenia	1.4755209745761334e-5	0	0.6654912123871605	1	1
Group3_vs_Group2	Rothia	4.7248841172826115e-5	3.869098820951791e-5	0.04041527132282208	0.933835906313367	1
Group3_vs_Group2	Gulosibacter	8.719201956410141e-5	0	NA	1	1
Group3_vs_Group2	Microbacterium	6.217293491596921e-5	9.290085172325773e-6	-0.051939737030094246	0.9129653083656688	1
Group3_vs_Group2	Unclassified	4.1240599085528825e-4	5.65006186353285e-4	0.6261731162131009	0.30661256006406934	1
Group3_vs_Group2	Unclassified	5.840912069695214e-5	4.455173580864006e-6	-0.7640827791065206	1	1
Group3_vs_Group2	Collinsella	0.004837909286747045	0.0038144554247470123	0.006617750756363505	0.9896904977243057	1
Group3_vs_Group2	Libanicoccus	0.0010080391254698117	3.4072813383536233e-4	-0.28550045986911643	1	1
Group3_vs_Group2	Atopobium	1.4808506479126257e-5	2.0538741528680496e-5	-0.05465630922826166	1	1
Group3_vs_Group2	Olsenella	0.0014509172582945894	0.0024402954614057334	0.5632171562984523	1	1
Group3_vs_Group2	Gordonibacter	1.2578302893089578e-5	2.291546333515102e-6	-0.8258850523571715	1	1
Group3_vs_Group2	Unclassified	0.0021301191971136156	0.0023406528954193076	0.5016003231285111	1	1
Group3_vs_Group2	Senegalimassilia	0.00100693850484188	8.418216849234831e-4	0.5128240977148253	1	1
Group3_vs_Group2	Enterorhabdus	0.001715920211896348	0.0015268042152362744	0.3841383796589149	1	1
Group3_vs_Group2	Slackia	3.751464835640573e-4	5.101609093071457e-4	0.2753579601530408	1	1
Group3_vs_Group2	Unclassified	7.918937217004801e-5	5.972300497492803e-5	-0.018374304802642294	1	1
Group3_vs_Group2	Elusimicrobium	9.7537859525571e-6	6.734226894001756e-5	0.5869942242630709	1	1
Group3_vs_Group2	Sphaerochaeta	7.798945070226176e-6	4.457279948434843e-5	0.9888348631295935	1	1
Group3_vs_Group2	Treponema	0.0011983096339951487	0.0036897780918776625	0.608335885535546	1	1
Group3_vs_Group2	Chlamydia	1.4974232651951975e-4	1.45963886376879e-4	-0.17414996067418786	1	1
Group3_vs_Group2	Helicobacter	9.155772530651657e-6	1.0336140849108502e-5	0.04846805425377598	0.9190959980843474	1
Group3_vs_Group2	Methanosphaera	9.72220411286152e-4	8.186205958017765e-4	0.005063383007815059	1	1
Group3_vs_Group2	Methanobrevibacter	0.002075706144312135	0.003990819639527828	0.26592924791823525	1	1
Group3_vs_Group2	Chryseobacterium	3.420252018978199e-5	2.5905606391478704e-5	0.7022659587425131	1	1
Group3_vs_Group2	Chishuiella	4.848912547213627e-5	0	0.3148789665799905	1	1
Group3_vs_Group2	Empedobacter	6.5615247629608534e-6	1.2819194346885877e-5	-0.1443907618076974	1	1
Group3_vs_Group2	Myroides	0.0010773571356319088	5.5646781678062165e-5	-0.7754983584694657	1	1
Group3_vs_Group2	Flavobacterium	0.0025636131953659263	6.167702925614814e-5	-0.8036724454987241	1	1
Group3_vs_Group2	Anaerocella	1.908721473954183e-4	8.245436401757569e-6	-0.4875095098689801	1	1
Group3_vs_Group2	Alistipes	6.305127966978803e-6	1.39072484654218e-5	0.44503151378072636	1	1
Group3_vs_Group2	hoa5-07d05 gut group	1.455244048760304e-5	7.616434181471764e-5	0.3790509883545961	1	1
Group3_vs_Group2	CAG-873	1.2098788852158279e-4	9.326938449704814e-5	0.9685764940017239	1	1
Group3_vs_Group2	Unclassified	0.00892675807010584	0.011328045528092807	0.22359320080340223	1	1
Group3_vs_Group2	Alkaliflexus	6.063667710520354e-4	1.6041562163637897e-5	-0.8535296660030353	1	1
Group3_vs_Group2	Parabacteroides	0.023735129313816813	0.027686947522032018	0.4467056056098846	0.5088355393683114	1
Group3_vs_Group2	Bacteroides	9.86242161594033e-4	0.0015734328192891411	0.5325902132188672	0.3881884191853884	1
Group3_vs_Group2	Prevotellaceae UCG-004	3.296807028309794e-4	1.554278179818582e-4	-0.29680048466843845	0.6124682900570366	1
Group3_vs_Group2	Prevotellaceae UCG-001	5.799674583020211e-5	8.248818951026367e-5	0.0885948337045569	1	1
Group3_vs_Group2	Prevotellaceae NK3B31 group	0.012305451196467882	0.003535206108096933	0.044052997551343065	1	1
Group3_vs_Group2	Prevotella	0.007610469875329048	0.0050861283276123865	-0.3974075734932183	0.539253684352144	1
Group3_vs_Group2	Unclassified	3.7618618191017104e-4	2.982060137770103e-4	-0.552308581535142	1	1
Group3_vs_Group2	Prevotella_9	0.00360985553620943	0.003517634366624751	0.023515060318284375	1	1
Group3_vs_Group2	Prevotella_7	5.8921142773854073e-5	3.087164837416696e-5	-0.155467144816112	1	1
Group3_vs_Group2	Prevotellaceae UCG-003	6.310758712917649e-4	3.4844189054349236e-4	-0.2802788185626803	1	1
Group3_vs_Group2	Petrimonas	3.139936515761092e-5	3.2719459506783146e-6	-0.7230003425624254	1	1
Group3_vs_Group2	Unclassified	5.118539395184287e-5	4.325371293204547e-5	-0.27347196704635474	1	1
Group3_vs_Group2	dgA-11 gut group	2.12739984180415e-4	1.8860889205202043e-4	-0.34049910533314864	1	1
Group3_vs_Group2	Rikenellaceae RC9 gut group	9.729610602233414e-4	9.91109917877757e-4	0.05964815285165942	1	1
Group3_vs_Group2	Sphingobacterium	1.1643258967369526e-4	1.5733096030960368e-5	-0.3025563140285552	0.5545801428333612	1
Group3_vs_Group2	Succinivibrio	3.825606523343151e-5	8.353154391628961e-5	0.15981026521400588	1	1
Group3_vs_Group2	Pseudomonas	4.018730069107372e-4	4.244408984759736e-6	-0.570369034717068	1	1
Group3_vs_Group2	Salinisphaera	1.1466989868952881e-5	2.8196503317114397e-6	-0.7580646294748306	1	1
Group3_vs_Group2	Comamonas	2.593744874940936e-4	1.0028117852089515e-5	-0.5611487944402047	0.2768675021905615	1
Group3_vs_Group2	Unclassified	2.04307269304565e-5	2.716863217080006e-6	-0.8488097304986355	1	1
Group3_vs_Group2	Parasutterella	3.277789411290602e-5	2.2725767549847072e-5	0.14273009289596006	1	1
Group3_vs_Group2	Luteimonas	3.006121380588293e-4	4.22903223956678e-5	-0.802311369343828	1	1
Group3_vs_Group2	Lysobacter	1.5889542233722982e-4	1.0107796313316346e-5	-0.8253117443100444	1	1
Group3_vs_Group2	Wohlfahrtiimonas	7.417005434077656e-6	2.2484574155053855e-6	-1.5838901273050756	1	1
Group3_vs_Group2	Sphingomonas	3.7630665247260247e-6	5.411041663397496e-7	-0.390212019883036	1	1
Group3_vs_Group2	Paenochrobactrum	5.48091091419417e-5	1.0861226741946062e-5	-0.9842236922197931	1	1
Group3_vs_Group2	Paracoccus	8.842539247010079e-5	5.136045654523729e-6	-0.7527888532255929	1	1
Group3_vs_Group2	Unclassified	1.7771867422523336e-5	0	0.48118792838660007	1	1
Group3_vs_Group2	Aminobacter	8.079468287856783e-6	3.1297423749838182e-6	-0.7044439171951375	1	1
Group3_vs_Group2	Unclassified	5.206080823402022e-6	8.861610275203441e-6	0.5711051040320845	1	1
Group3_vs_Group2	Mailhella	3.769767591134464e-5	4.4289109014420486e-5	0.010823897815756434	0.9823017589155629	1
Group3_vs_Group2	Pseudoramibacter	0.005223598053996203	0.0014343796551573868	-1.334396115372237	1	1
Group3_vs_Group2	Eubacterium	0.026951293042759724	0.02392585656313922	0.6610202805678296	0.31743136040194064	1
Group3_vs_Group2	Anaerofustis	5.51726120621201e-5	1.0170878838643453e-4	0.3648347117684051	1	1
Group3_vs_Group2	Unclassified	1.179151123586011e-4	8.636337071562675e-5	0.03864475938468399	0.9400210771600208	1
Group3_vs_Group2	[Eubacterium] saphenum group	1.1708066389419655e-6	1.1469415656211147e-6	-0.5528580138734518	0.29303404023839535	1
Group3_vs_Group2	Mogibacterium	0.0056007222881172495	0.0027507688393815506	0.29610444494509247	0.599134967089118	1
Group3_vs_Group2	Family XIII AD3011 group	0.002331339701066863	0.0029880668651001622	0.3469212986301051	1	1
Group3_vs_Group2	Unclassified	1.9580343041335916e-5	2.5385373249765295e-5	0.1249773628988704	0.7918854208260085	1
Group3_vs_Group2	Family XIII UCG-001	1.3822341017013033e-5	8.886692012034301e-5	0.6090012044596973	1	1
Group3_vs_Group2	Proteocatella	8.91443191981784e-5	1.0496763985264026e-5	0.12093163882175983	1	1
Group3_vs_Group2	Romboutsia	0.0038877844864008302	0.007194525924100107	0.5263607258329821	0.38856775121203035	1
Group3_vs_Group2	Terrisporobacter	0.04975687411734789	0.08024059157553733	0.7822989104815358	1	1
Group3_vs_Group2	Peptoniphilus	0.0014518676596117547	3.4279725912760055e-4	-0.562490896811054	0.35081785402454413	1
Group3_vs_Group2	Unclassified	3.474583599019078e-6	2.9203217441628923e-5	0.21017863621725236	1	1
Group3_vs_Group2	Tissierella	1.1490589358499453e-4	3.498369311073919e-5	0.1429949021748414	1	1
Group3_vs_Group2	Murdochiella	0.0018996548776300825	5.31170142274745e-4	-0.7738242867882066	1	1
Group3_vs_Group2	Helcococcus	0.0014247608685032192	0.0014689853226091808	0.06420593954610143	0.9192020572355282	1
Group3_vs_Group2	Anaerococcus	0.008785180823293395	0.003907004143460961	-0.28138127733245755	0.6963678009824046	1
Group3_vs_Group2	Gallicola	0.00147978159919405	7.29983871057512e-4	-0.4959934881842758	1	1
Group3_vs_Group2	Clostridium sensu stricto 6	0.004215103032002615	0.004075472873230846	-0.048032257194885575	0.9339680119994952	1
Group3_vs_Group2	Clostridium sensu stricto 5	2.1749720001927163e-5	9.350905340930896e-6	0.012102427546204289	0.9797437039546555	1
Group3_vs_Group2	Clostridium sensu stricto 1	0.10637235628464269	0.14163988003492925	0.1724689140919924	1	1
Group3_vs_Group2	Christensenella	5.72060980280302e-5	2.804617664054053e-5	0.12486990847797941	1	1
Group3_vs_Group2	Unclassified	1.5895709676309512e-5	2.692637917752401e-5	0.12069712233906194	1	1
Group3_vs_Group2	Unclassified	1.189818248457882e-4	1.2385376525680773e-4	0.0719970967283321	1	1
Group3_vs_Group2	Unclassified	6.5429523814457e-6	9.830927705323841e-7	-0.33216329682067103	1	1
Group3_vs_Group2	Monoglobus	1.832229811472913e-4	2.0747939163340292e-4	-0.013785440372404853	1	1
Group3_vs_Group2	UCG-009	3.174470476800384e-4	2.5578335381854574e-4	-0.7627560670595215	1	1
Group3_vs_Group2	Intestinimonas	2.833464663119176e-4	7.367275243555537e-4	0.5850126497649653	0.29221159388167445	1
Group3_vs_Group2	Pseudoflavonifractor	1.6189582430862796e-5	3.585005631256728e-5	0.35617502859593453	1	1
Group3_vs_Group2	UCG-005	0.002539272052867447	0.0035497330933922148	0.2375873329093211	1	1
Group3_vs_Group2	UCG-007	9.621157701766034e-6	1.788220340772354e-5	0.5410740923405258	1	1
Group3_vs_Group2	NK4A214 group	0.0012818387052717342	0.0016138389191600998	-0.35245355904546727	0.5379984083239489	1
Group3_vs_Group2	UCG-003	1.3396800033572514e-6	6.134866472380633e-6	0.649134297008192	1	1
Group3_vs_Group2	Oscillibacter	7.755096839907773e-5	6.497025904096015e-5	0.06675799101915014	1	1
Group3_vs_Group2	Oscillospira	6.486723726322715e-5	8.128810648323485e-5	-0.26173766376992996	1	1
Group3_vs_Group2	UCG-002	0.006432339913086232	0.007980251590376219	-0.03461512767276833	0.955528156422212	1
Group3_vs_Group2	Colidextribacter	1.1638083367897939e-4	3.1467641559527337e-4	0.7026256337941554	1	1
Group3_vs_Group2	Butyricicoccus	3.1096282640915207e-4	2.442974861589935e-4	-0.2936501216107087	1	1
Group3_vs_Group2	Unclassified	0.004673999415354542	0.002636644245119446	-0.602243187226601	0.36366523976963416	1
Group3_vs_Group2	UCG-008	0.0018368200628185347	0.0032993686457911827	0.6317379952570163	0.2939580484723444	1
Group3_vs_Group2	Fastidiosipila	4.75052024815277e-4	6.211611919684564e-4	-0.0860192342799717	1	1
Group3_vs_Group2	Papillibacter	6.271260982499116e-6	2.155376286251276e-5	0.3749806675402583	1	1
Group3_vs_Group2	Unclassified	0.0016222269081439741	0.0010594742923487098	-0.1722485411279184	1	1
Group3_vs_Group2	Acetanaerobacterium	3.182542982496085e-5	6.029445994296168e-5	0.20982467258343257	1	1
Group3_vs_Group2	Negativibacillus	6.855221784326887e-5	4.518427403898055e-4	0.679879360994984	1	1
Group3_vs_Group2	Unclassified	9.915048117957917e-6	3.982667291407444e-5	0.8102495414740711	1	1
Group3_vs_Group2	UBA1819	3.8170310041237714e-4	3.6070649373622836e-4	-0.06698462058097199	1	1
Group3_vs_Group2	Subdoligranulum	0.018845048167996085	0.029287004072773994	0.7238183113210064	1	1
Group3_vs_Group2	Faecalibacterium	4.977877420874929e-4	8.022999117103866e-4	0.7638621729929933	1	1
Group3_vs_Group2	Pygmaiobacter	4.682358908472993e-5	5.6269161656783506e-5	0.16656489194042198	1	1
Group3_vs_Group2	Fournierella	0.0016101188571358773	0.0018249469371793663	0.32915230733055534	1	1
Group3_vs_Group2	Unclassified	0.002069311754080258	0.003239365050188379	0.647126230303773	1	1
Group3_vs_Group2	Unclassified	0.057376327148917335	0.03925899036209593	-0.023526429501601998	0.968455869084653	1
Group3_vs_Group2	DTU089	7.601908382830609e-6	3.848343943765363e-5	0.3672653753914903	1	1
Group3_vs_Group2	Ruminococcus	0.07145274164805254	0.0309052327516663	0.3000595512302413	0.6510929299366272	1
Group3_vs_Group2	CAG-352	1.9646674036576228e-4	2.417730179390483e-4	-0.4643238905605726	1	1
Group3_vs_Group2	Caproiciproducens	3.73942943468562e-5	2.2061509212005078e-4	0.8640930297249811	1	1
Group3_vs_Group2	[Eubacterium] siraeum group	8.41659238320219e-4	0.0011464376636926036	0.595531263496492	1	1
Group3_vs_Group2	Lachnospiraceae NK4A136 group	1.5068972424538127e-4	3.109419079454232e-4	0.08906005155016761	0.8738283858193265	1
Group3_vs_Group2	Lachnospiraceae UCG-007	3.880705672048215e-6	1.3381654998932565e-5	0.36373386311479594	1	1
