ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
ASV_00963	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	Unclassified	0	0	0	0	122	0	0	0	0	149	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	53	0	0	54	0	0	33	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00081	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	Unclassified	47	76	0	25	379	89	0	19	126	500	0	47	29	256	20	113	146	97	780	50	89	787	269	668	196	82	1445	122	0	122	284	12	404	0	33	144	1439	148	813	962	2655	118	2924	0	802	428	596	408	341	320	518	50	593	141	3189	107	292	5505	110	215	246	70	130
ASV_00853	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	116	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02175	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	Unclassified	0	27	14	13	0	0	0	0	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01863	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	Unclassified	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	8	0	0	0	18	0	0	0	17	0	0	0	0	0	18	0	0
ASV_02368	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	Unclassified	0	0	0	0	0	21	6	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01086	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	329	0	10	0	0	0	0	0	0	0	0	0	36	0	0	0	20	0	0	0	0	0	0	0	0	0	0
ASV_04233	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01348	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	158	0	0
ASV_02387	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
ASV_03941	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00878	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	18	73	0	0	0	0	0	0	0	0	26	7	0	147	91	0	43	0	0	0	0	32	0	8	0	0	0	3	3	0	0	0	0	3	10	0	0	0	0	26	114	0
ASV_04366	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ASV_03964	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_03262	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01720	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	6	21	0	36	0	0	0	0	0	0	0	21	0	18	0
ASV_04368	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ASV_02437	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
ASV_00622	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	20	7	0	0	0	0	0	0	10	4	0	3	0	0	313	41	0	487	5	0	0	0	0	0	0	31	0	0	0	30	0	0	0	0	62	0	0	6	0	0	51	148	0
ASV_04297	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02075	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
ASV_02268	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	40	0	0
ASV_00392	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	16	66	24	94	0	99	365	37	110	40	0	0	0	0	245	6	0	39	0	0	9	287	36	0	0	0	647	0	36	14	0	0	341	301	0
ASV_00556	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	131	69	0	0	11	0	0	20	0	0	0	0	83	0	0	0	0	0	42	0	0	68	0	26	0	253	0	0	0	5	0	0	323	0	13	0	0	0	0	0	0	39	33	31	321	0
ASV_03827	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ASV_04589	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	Unclassified	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01531	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	Unclassified	0	0	0	0	6	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	14	0	0	0	0	5	0	0	0	0	10	0	0	0	0	0	3	0	0	33	24	25	0	4	13	6	0	5	0	0	5	0	0	2	0	4	19	0	0	5	0	0
ASV_04298	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02832	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	25	0
ASV_04257	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02887	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01825	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01946	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01979	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_04128	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_04533	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02562	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02212	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	10	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	0	18	0	0	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_04057	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV_02630	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
ASV_04626	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02304	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	4	0	0	5	3	0	5	0	11	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV_02014	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ASV_03600	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01935	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	9
ASV_02718	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01180	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	13	10	0	0	0	13	0	0	8	0	10	0	0	0	0	0	0	0	0	10	0	0	13	0	3	0	0	0	124	0	0	0	0	21	0	29	0	0	0	0	0	0	29	12	0	0	0	0	0	0	0	0	35	0	7	0	3	0	27	0
ASV_02866	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01460	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	76	0	0	0	0	0	0	0	0	0	0	11	16	0	7	0	0	0	0	0	0	0	6	29	0	0	0	0	0	0	0	0	0	0	0	15	0	0	19
ASV_01949	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0
ASV_01962	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01973	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	17	0	13	0	0	0	0	0	0	0	27	0	0	0	0	3	0	3
ASV_02348	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	25	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	17	0
ASV_02680	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
ASV_03599	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_04620	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_04317	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_03860	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_03926	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_03973	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ASV_04661	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ASV_00468	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	16	15	0	11	59	16	6	0	44	102	21	42	0	8	14	74	0	0	0	0	0	6	7	0	25	0	0	0	0	0	159	0	0	0	0	0	868	0	34	12	0	0	0	0	5	354	170	37	0	0	0	0	0	0	0	0	0	6	0	9	0	0	103
ASV_03857	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_02599	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	10	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_04507	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_04318	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_01321	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	8	0	0	0	0	0	9	8	2	14	0	0	0	5	0	0	0	0	0	0	62	0	0	0	4	0	0	0	0	0	91	0	0	0	0	16	0	10	0	0	0	0	0	0	0	21	0	0	0	0	0	4	0	0	22	0	3	0	0	0	12	0
ASV_00712	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	20	0	0	0	499	4	0	0	0	0	0	0	0	22	85	15	0	0	0	0	10	0	0	16	0	0	0	6	0	14	258
ASV_01404	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	5	0	0	6	0	0	12	0	0	30	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	155	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	9	0
ASV_01139	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	13	0	0	0	0	0	0	0	0	0	9	0	0	6	9	0	0	0	0	0	30	0	0	0	0	4	0	0	0	28	11	0	0	0	0	74	7	11	0	7	0	0	0	0	15	14	0	0	0	0	9	0	13	0	15	0	0	5	0	0	13	97
ASV_00575	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	8	14	5	0	3	5	20	15	0	0	33	0	10	0	0	0	3	0	211	9	0	13	0	10	8	0	0	72	62	38	0	19	15	278	0	78	0	0	0	0	0	0	43	90	13	0	0	9	0	0	0	0	18	0	10	55	16	0	72	147
ASV_02158	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	15	0	0	0	48	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
ASV_04568	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_00765	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	5	0	0	0	296	0	183	0	0	0	0	0	0	11	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	76	222
ASV_02049	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified	Unclassified	0	0	0	5	0	0	17	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	14	0	0	0	0	0	0	0	0	12	8
