pathway	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
PWY-5910	6160.883698273989	3438.662470009292	10288.61982013788	2824.986601213665	7741.67906210817	9423.595845917675	2733.5281026531884	5859.431911840632	4889.854885396375	5930.1297825588945	9930.694620875864	5909.371889876673	2468.1467827936485	8410.908297166912	934.0251148241813	906.2790771271406	7592.164377948919	1538.3934529307335	2002.4827646446756	5240.586721158839	937.5607025718975	5129.852968815778	7677.936895469534	1892.8224712488964	1620.2194449589406	1614.5455637021237	3933.567403719958	114.84104530629406	1232.1656265986398	9319.053872172572	1462.9839882554188	3189.4347040948724	7781.077329111184	394.47327805924	8090.867352591822	3167.6442955795205	2992.584029037402	9695.672290009248	1124.5625434122378	3290.942782065863	2585.0136323567485	839.266324113681	5311.963674526282	220.61940755393263	594.0095984594055	20393.08394297574	12313.917369246075	11068.68213255814	3493.640693720842	4464.2301234178985	479.0075049612786	3146.140482732199	9834.212624041595	710.7901261109985	2626.092694728743	13549.929267635547	138.28108011699192	3678.183412156837	1847.3217825248373	3382.8525390847153	4725.919457802473	5652.176084694318	1572.8816545856387
PWY-5913	16714.081289200964	11495.22857748085	38614.13557709623	33954.63143434197	34599.82608720422	44084.634666239275	23350.56746759539	25263.512831556473	42181.14688938819	13197.703600756895	16812.284417886345	53446.23217351692	29068.114919196127	20825.15623550829	9367.51127581132	37564.015136430564	18107.598891434456	4359.406151194687	21898.601840423187	30364.049216124386	25588.721729328223	49105.893234415795	13312.559441952726	2032.8836224070892	36090.40518155372	15119.490985569013	20755.46516989191	2268.164384654435	15062.032157217493	47500.84624126972	2378.177132739941	21910.231990768978	13599.178361364067	23021.898171098666	75151.6780048448	75685.0806160295	1225.029263878744	37563.420502072804	3511.267393416551	28854.201739827175	4532.464441822217	1569.7916289469808	16064.149898948273	9558.866602582848	7893.133128653085	26413.107942442984	7236.56002516444	4746.3892116623265	4941.728066575308	15691.496481621967	7275.9793607380725	10028.22047310469	5518.475498027109	284.6195534686212	38728.42063302133	4362.3526767680705	4515.998338344702	3207.1471062742144	7960.321733463636	12157.455349872958	37130.0409921225	14117.843313206178	1223.2272008524853
PWY-5918	11133.422919617544	9992.13763679853	24096.307434581187	33011.2243670172	80015.11092337966	76077.47687860776	18383.90478112496	19361.577002594353	28382.115590937876	9706.497659662677	27402.00881890066	43235.192101689936	44684.02448430135	15310.530655099961	14907.972520685005	29667.65195787146	24473.750774638444	7139.9936848380685	53986.778219397	25203.375653443352	19815.681083478645	45613.43042275635	19451.983542016045	1612.4308639276248	35748.17638816748	13690.928258904552	18691.411856098188	2165.702380694853	16332.655137567264	57340.415270952646	2258.4166751174216	19768.55005762122	14887.159058269433	24340.264194964187	76482.67889214508	94211.33309461268	2029.753463753771	41066.86595808082	5886.54307863503	23223.049480570517	3217.0792990728614	2496.9644651808444	18301.272659741488	8180.825612858837	8544.143622814441	22191.322450808955	8336.746135235451	4425.249707949463	5263.609591496696	11394.307235968616	6797.191779250217	15084.014353472065	4887.869015693537	1726.2571086119233	30576.478208800625	7867.669351587384	5134.443162599487	8536.209580220473	7797.360429528089	13094.936893061862	28806.82591085102	20384.088494783853	2492.347335022389
PWY-5920	5620.240116859908	5603.289017636963	13564.897349237037	20186.84896374511	21226.300262478122	25880.840472718224	4877.026785133746	10946.202798767994	12907.741438804558	2007.2648563861494	7528.919303334162	27658.268575446247	12610.859340043678	7522.502712039291	8859.2872122453	18075.008551524665	849.8007519529049	1080.3641758689646	20600.575264824263	5204.62941452534	4224.049922236164	3201.5089331034033	7675.18668001278	373.58101268808275	7741.951961490449	6729.627396401681	6712.710832728795	768.0759503946817	7378.252246631311	2508.2555021865314	521.0365881503118	7905.483926500096	1849.3246430164934	508.1782302470387	48960.502306159644	45404.37738231786	443.962700561723	5353.377072108781	1010.267114916237	190.93734824612844	406.479088255323	85.96679333633382	9068.58932752232	39.873573398788984	960.4135959667315	3116.1024369462575	4702.08495067126	413.9509749311659	1139.613036947244	2657.9895586583993	693.6901709419997	1767.4280313977695	269.05349829930896	54.86875762489903	4187.160235719026	2951.681742656104	11.98225023694479	1979.4951865258831	3018.683151654499	47.05014241406509	134.98241820830066	5906.3919318665085	218.21279387311634
PWY-5973	155275.4907569205	131549.43514653688	152309.8901102547	141408.85301365523	216444.0174442707	200708.3475285878	227568.6813244476	177937.79079333163	182992.0167878263	82951.33720259968	334276.87532914494	237213.39064302368	239399.34275921734	194193.96764872686	177520.35318078136	189845.62404559646	108504.87787440405	121277.57369878882	255933.2441158019	155183.43940999094	162868.3963321098	228570.6958404237	173238.01488229877	289455.42932420014	272106.6665104129	180303.98290180424	217030.21557504463	234967.28023278897	161880.97572897706	160614.5411389928	150104.91076996518	235168.5777331051	213753.3956307163	272538.89249735617	199412.97752020563	185882.52768549288	153066.1922001958	233007.16245072935	125491.60453677613	228786.0856550584	278315.89184809173	269564.24399239366	233276.2606162961	172187.8855300613	204749.354488562	204985.90835098072	212549.69151517464	178900.6894068623	174767.33266792662	139309.2743466251	192537.90420572367	233108.28729574388	185021.2891460791	167639.63240956585	227560.39169540492	270117.16046902066	241233.0664952821	186454.02767112566	172269.39851162516	341563.237493378	173294.60676954366	209618.61664482308	211806.4066374125
PWY-5989	8985.162987745423	16083.02178039249	22405.497680978828	30465.069639636273	89750.3310626412	82416.88849126098	9173.641549601261	32863.99024820683	22359.188730278234	9282.255714053545	52251.13483814871	52966.344666974735	43517.58717404237	13570.23739908666	33028.26673564327	55009.29060214597	9845.516749582473	58233.34372930633	80527.65463594679	20451.725263337667	16058.03356615963	42048.45725789966	25553.131196589784	20908.699682235736	36534.68837430245	14545.528273860979	33531.94163342699	108857.80671403011	21254.01496371078	12374.577438470289	8728.774064453879	39259.133725103406	16239.20345685103	10480.419685022356	104241.95707100876	168119.4219996938	51447.02790680762	15232.491734816898	65734.78479617997	17633.680353841264	39049.810999028516	37207.9489423098	51500.726093688805	13346.920935019192	42506.34540328036	21908.94614497917	25240.053430890195	12250.084570926641	35657.53231823497	12153.871698941273	26306.96963306941	6143.358449208366	17589.07715171642	23787.526580007343	18584.4836709248	25345.39653346136	11040.165135977279	30290.331760417484	39746.687890378686	14492.4981284778	7397.088419630097	15705.501980835455	21723.91917840319
PWY-6060	0.0	0.0	0.0	0.0	0.0	0.0	7.9448890298438775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.130480898977681	0.0	0.0	0.0	0.0	11.723542884413932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9825768214600243	0.0	0.0	22.479535354310574	0.0	0.0	0.0	0.0	0.0
PWY-6071	1154.6035992015409	467.440515710675	3288.7298922635814	855.4299757762574	3910.260536211056	5576.935005846354	554.4039695983757	1777.267194357143	1712.0630404441606	31.568933170702	411.20204027360955	939.9856942295258	1527.2180281419696	76.85443394204145	319.6719099969147	414.3713211048056	228.69329921990604	240.8186372050644	1825.709744959448	1223.224165968147	127.7253288840194	392.69261999626434	564.7940098138909	63.045146608335514	844.9103546354047	840.7647853134227	640.5927058283327	33.42532827333609	287.8218857106372	1046.6998659933327	155.92958267252808	126.01398716059573	178.40324328037153	222.79115005244964	3362.875875028728	3432.8403069101355	73.04286829203332	455.9110857046943	72.9375535155224	37.13614886520759	64.08754287589935	14.693939627511039	42.79321233854798	0.0	26.047770592710325	457.6280150121846	270.65167559152746	84.36615971064016	21.331481386931	0.0	38.1095511085109	192.55663135714641	0.0	0.0	445.7469073297488	0.0	10.659776175621847	90.96173446126433	0.0	7.853279714138535	134.66735131205678	267.40606849970004	60.971771682216264
PWY-6084	564.1113088632509	152.9165569299307	235.39887163703756	193.80637838997188	738.6884004243021	301.05082108657825	604.903953448005	86.4773793140445	881.5864262990456	193.30687436336984	327.2568454687334	420.94630149370386	453.54080785673364	205.84584152661787	114.03389171657294	585.8941196751995	979.9906995060352	658.2643699436829	1353.630569727634	557.7345820935894	634.4081124113753	717.0394329799676	316.23042043873227	38.70550161812297	1410.4081318988403	542.7702737862489	523.8385933253303	76.83728971706138	310.28837681067546	1541.4339545565163	131.87452076328546	649.6795046730343	817.768418549926	487.8204529099777	2881.512839986351	718.9314179352525	69.82505623192544	871.089471884323	67.92652284492866	676.2486029879576	75.5361305660203	75.04968739717013	397.1533154725329	194.38722096824117	368.20158449103957	682.0058497119371	389.9618100672278	170.14974364904978	276.62569241850315	297.9277364505845	286.178187063131	774.2592019795854	325.87720045552146	20.328637466730772	800.1374981730785	156.69084531070072	69.3231498551488	93.14029491522629	234.60902311522932	155.03968964488215	253.86554621848742	593.4583643849625	16.634988215616207
PWY-6087	0.0	0.0	0.0	0.0	13.905301099027128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.53264352330774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.688761742961668	0.0	0.0	7.718873916305199	0.0	0.0	0.0	0.0	19.580869391069204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6089	0.0	0.0	0.0	0.0	13.905301099027128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.53264352330774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.688761742961668	0.0	0.0	7.718873916305199	0.0	0.0	0.0	0.0	19.580869391069204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6093	0.0	0.0	0.0	0.0	30.371227003953955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.4983999967283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.590063609815315	0.0	0.0	14.853210610862673	0.0	0.0	0.0	0.0	41.054272895510444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6107	0.0	0.0	0.0	0.0	13.8730068113046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.51460758723114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.398312501787604	0.0	0.0	7.451917033312382	0.0	0.0	0.0	0.0	17.969771628920686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6121	152425.87359950558	141059.61633143984	157097.9385586766	161467.94152226212	228954.42914344903	226338.9526427243	206976.48863985244	194409.74738900134	190466.27502646195	87058.76003067338	338501.6261097732	252111.96640167767	249019.930080575	173746.74491414567	192477.91647913397	208363.68787511546	114961.1415958513	189016.66787813444	271569.37439669593	165420.24064774578	178279.34683085792	262224.63299350603	178604.82923845726	292341.24479596154	284492.1597855334	176035.51578379175	216598.9488416	253550.27466919553	172861.7230843828	173167.19970375285	197242.36455051572	258004.11677308474	216561.1119303308	272001.8633288746	238394.75654805204	218996.42890275404	215522.73417078916	254263.52222342443	168147.27328615595	232942.94566259463	286724.1918987364	239181.35468745822	247524.38861013265	186981.45263291546	208144.22082890294	227988.20914559055	212971.82611688646	182501.02818462736	211201.78354940776	157905.44739742376	247512.59769045748	224257.67340010323	179317.32631458784	179396.6123257516	240817.18081984896	263915.3033312319	223909.63455636255	219165.02057678593	203206.80068830948	322280.81726092007	188659.5405461116	208413.4729823356	263135.78669203445
PWY-6122	165709.00729823762	161397.61293784974	173381.83381071826	183272.82647337735	226868.82581190366	232432.4255760512	222237.3273350447	228149.48806721866	209678.9901541081	97058.679353551	360381.3760362592	275365.9082853792	276371.0117548712	192606.54923196588	219403.0262326462	229120.74236296158	120521.83581367364	189411.08496545497	275676.71752417524	183381.86259977496	199221.10080684107	289721.80677063076	193059.4102889775	302980.5972750917	306354.0927756075	180766.4164079568	232414.6350535334	272256.7187980166	184202.5184302183	183630.1706666539	196485.32305872106	278988.2682468297	223981.8342581184	283788.13042873226	242045.53945919767	220769.42477628414	219000.3221009932	274749.57819601824	174307.37606492869	246852.61432282522	291758.7256364232	240085.56016277152	284309.7699731553	212058.32259904116	241645.07764474672	249595.02286933668	213170.13918352217	198565.70414472738	237339.9653260293	184949.67027605575	288513.0854362563	226964.3616108605	185113.52387379174	179755.45886595832	263251.9651598245	270837.7192296082	247772.4942711646	259786.47695351977	235428.17822975555	340006.87947699527	206531.14211736628	214996.5941378813	291915.2879407238
PWY-6123	135969.17939270145	120609.36394762521	134936.76165980165	134122.47867901844	217024.09874182774	196679.10652673384	188400.3979270783	162166.72623048458	164800.3034392739	72393.65660864857	310999.39479575923	215934.92873983216	215197.8115094167	155244.50949213485	163973.84720255656	170776.3692814004	108200.89007586444	190266.4742917743	266107.21662861237	141368.84991653057	151139.52466084575	228683.7663676668	160931.50035796702	286245.2226367819	255585.02470202395	173432.2754086289	196686.97145706104	239003.89848360812	159232.47476700955	149818.59578462946	170114.06933490897	230935.642542441	208337.61835262424	264395.01730665966	206111.08075731166	180388.51883390668	220993.7607241983	220905.904430493	168664.93284724053	216425.38093175972	292856.68570257735	250187.4291431948	216517.88636383167	161839.71138813408	187736.0353210949	207498.98768158205	204943.896739693	173975.4523587864	191090.3760859247	132196.50983788603	210007.85166244302	227451.07930295527	180608.22567518163	166996.43865908208	212168.76300497225	263640.461012244	205912.2464345112	183588.81603790363	164234.88055701376	304479.07605125086	162943.11264100706	202657.46462575518	235184.16026982796
PWY-6124	137809.30915635359	122453.1672033666	135197.49595545244	136811.3668285683	221185.08207619676	199841.98373259776	184501.75470882465	165979.3687337903	167963.81602570455	73023.73929415425	319383.58455911285	220465.0204667724	218390.242304219	151672.35080347306	167350.46774917448	175258.36495882453	110501.23074927632	199331.23811048613	283906.8819553045	143954.22308509436	153506.2305600687	234518.4241697076	163632.99447729805	292534.46777084126	260096.65173623196	176738.52033887024	202509.96276350776	249403.53087545285	163483.73827855018	151862.37902309193	178168.5262375129	237925.0287743101	212355.63371423504	274774.25792914536	209090.84866438477	183798.04591231502	230044.28130051494	223770.72504033297	174846.81865709342	220375.72302707063	300712.8533383003	259906.02861256505	225935.58980519304	165854.5174514718	197596.76331509073	212290.11949043386	208576.69783312324	178109.3119320264	199247.54961282847	136781.40355248653	215985.4566418786	231280.42102245442	183797.3706097391	172144.62257675483	217121.72512179246	268270.96529762447	201636.92650248768	191397.188819879	170011.10068927993	308770.16785911785	166542.39731326216	206227.83482387764	242512.10628356785
PWY-6125	128169.3394518225	87658.060330127	151205.69977491393	111208.41282328803	155118.89853131963	162431.13803596512	204338.0783724163	138614.17947847766	153676.39192494692	66102.40687229087	201784.7950182425	192644.33136555634	178368.94223183786	152592.87727998348	170515.38408703313	167892.4913223357	75903.95430619012	28402.33516602351	129980.3123530526	130727.74114779543	166049.29765822986	163096.11638481956	125877.87274217002	23486.995729296683	210694.4298537957	75578.33095054954	158178.89126975884	93581.05382950851	108115.90776479682	148371.78382214997	49892.69657043253	157299.8829327834	126775.22025334623	100545.4152167898	185269.61094585026	184248.85694025937	43898.68354325702	180418.6254209933	47571.56902414475	150320.35711496905	79165.30052079729	50704.85706116132	159401.15734659362	140652.57601123315	131035.12622494285	138322.12846845086	107391.90900243913	103882.59195982541	97281.43627905013	132315.59314657006	159318.4702419156	65302.39925990428	93654.14536125495	65340.17864116586	176273.9793193368	113653.28156235351	217770.7062333398	139424.42600355265	153813.0610366459	188846.14558227145	146506.57684138685	106087.77839183612	115702.93238598423
